Project Name,Sample ID,Latitude,Longitude,latlong,Depth,Datetime,Start Date,End Date,Biome,Environmental Feature,Environmental Material,Oxygen,Temperature,Nitrate
Tara Oceans,SAMEA2657088,2.0555,-84.5573,"(2.0555,-84.5573),(2.0574,-84.5546)",5,,Thu May 12 2011 17:55:00 GMT-0700 (MST),Thu May 12 2011 18:03:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,199.899,27.9022,0.451517
Tara Oceans,SAMEA2657063,2.0455,-84.5573,"(2.0455,-84.5573),(2.0399,-84.5599)",5,,Thu May 12 2011 16:31:00 GMT-0700 (MST),Thu May 12 2011 16:44:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,199.899,27.9022,0.451517
Tara Oceans,SAMEA2622325,2.0596,-84.553,"(2.0596,-84.553),(1.9928,-84.5766)",5,,Thu May 12 2011 14:00:00 GMT-0700 (MST),Thu May 12 2011 17:50:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,198.636,27.6176,1.21011
Tara Oceans,SAMEA2622324,2.0596,-84.553,"(2.0596,-84.553),(1.9928,-84.5766)",5,,Thu May 12 2011 14:00:00 GMT-0700 (MST),Thu May 12 2011 17:50:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,198.636,27.6176,1.21011
Tara Oceans,SAMEA2657008,2.0039,-84.5718,"(2.0039,-84.5718),(1.9958,-84.576)",5,,Thu May 12 2011 14:00:00 GMT-0700 (MST),Thu May 12 2011 14:13:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,198.636,27.6176,1.21011
Tara Oceans,SAMEA2622232,-5.2476,-85.3343,"(-5.2476,-85.3343),(-5.2669,-85.2732)",40,,Fri Apr 22 2011 21:13:00 GMT-0700 (MST),Fri Apr 22 2011 23:45:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,103.917,19.5663,20.3283
Tara Oceans,SAMEA2622230,-5.2476,-85.3343,"(-5.2476,-85.3343),(-5.2669,-85.2732)",40,,Fri Apr 22 2011 21:13:00 GMT-0700 (MST),Fri Apr 22 2011 23:45:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,103.917,19.5663,20.3283
Tara Oceans,SAMEA2622228,-5.2476,-85.3343,"(-5.2476,-85.3343),(-5.2669,-85.2732)",40,,Fri Apr 22 2011 21:13:00 GMT-0700 (MST),Fri Apr 22 2011 23:45:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,103.917,19.5663,20.3283
Tara Oceans,SAMEA2657087,-5.2684,-85.2508,"(-5.2684,-85.2508),(-5.2686,-85.248)",40,,Fri Apr 22 2011 20:17:00 GMT-0700 (MST),Fri Apr 22 2011 20:37:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,194.963,24.4344,13.402
Tara Oceans,SAMEA2657097,-5.2697,-85.221,"(-5.2697,-85.221),(-5.2692,-85.2121)",40,,Fri Apr 22 2011 19:20:00 GMT-0700 (MST),Fri Apr 22 2011 19:38:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,146.126,22.4492,14.6539
Tara Oceans,SAMEA2657072,-5.254,-85.2248,"(-5.254,-85.2248),(-5.2537,-85.2221)",5,,Thu Apr 21 2011 23:03:00 GMT-0700 (MST),Thu Apr 21 2011 23:14:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,203.891,25.2805,12.4153
Tara Oceans,SAMEA2656991,-5.2527,-85.213,"(-5.2527,-85.213),(-5.252,-85.2052)",5,,Thu Apr 21 2011 22:22:00 GMT-0700 (MST),Thu Apr 21 2011 22:38:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,205.993,24.9431,11.689
Tara Oceans,SAMEA2657092,-5.2512,-85.1718,"(-5.2512,-85.1718),(-5.2514,-85.1696)",5,,Thu Apr 21 2011 20:42:00 GMT-0700 (MST),Thu Apr 21 2011 20:53:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,205.993,24.9431,11.689
Tara Oceans,SAMEA2622184,-5.254,-85.2248,"(-5.254,-85.2248),(-5.2529,-85.1545)",5,,Thu Apr 21 2011 20:07:00 GMT-0700 (MST),Thu Apr 21 2011 23:14:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,205.993,24.9431,11.689
Tara Oceans,SAMEA2622182,-5.254,-85.2248,"(-5.254,-85.2248),(-5.2529,-85.1545)",5,,Thu Apr 21 2011 20:07:00 GMT-0700 (MST),Thu Apr 21 2011 23:14:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,205.993,24.9431,11.689
Tara Oceans,SAMEA2657077,-12.904,-96.1216,"(-12.904,-96.1216),(-12.9119,-96.1101)",50,,Sat Apr 16 2011 00:04:00 GMT-0700 (MST),Sat Apr 16 2011 00:32:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,221.37,20.9959,3.35077
Tara Oceans,SAMEA2657044,-12.9127,-96.109,"(-12.9127,-96.109),(-12.9214,-96.0953)",50,,Fri Apr 15 2011 23:30:00 GMT-0700 (MST),Sat Apr 16 2011 00:03:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,224.853,19.432,0.369746
Tara Oceans,SAMEA2622132,-12.9226,-96.0932,"(-12.9226,-96.0932),(-12.9723,-96.0122)",50,,Fri Apr 15 2011 19:38:00 GMT-0700 (MST),Fri Apr 15 2011 23:26:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,216.79,20.6494,1.50198
Tara Oceans,SAMEA2622130,-12.9226,-96.0932,"(-12.9226,-96.0932),(-12.9723,-96.0122)",50,,Fri Apr 15 2011 19:38:00 GMT-0700 (MST),Fri Apr 15 2011 23:26:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,216.79,20.6494,1.50198
Tara Oceans,SAMEA2622128,-12.9226,-96.0932,"(-12.9226,-96.0932),(-12.9723,-96.0122)",50,,Fri Apr 15 2011 19:38:00 GMT-0700 (MST),Fri Apr 15 2011 23:26:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,216.79,20.6494,1.50198
Tara Oceans,SAMEA2657000,-12.9335,-96.0435,"(-12.9335,-96.0435),(-12.9359,-96.0413)",5,,Fri Apr 15 2011 17:19:00 GMT-0700 (MST),Fri Apr 15 2011 17:32:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,200.234,25.2512,4.59074
Tara Oceans,SAMEA2656973,-12.9453,-96.1326,"(-12.9453,-96.1326),(-12.9488,-96.0293)",5,,Fri Apr 15 2011 16:25:00 GMT-0700 (MST),Fri Apr 15 2011 16:40:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,200.234,25.2512,4.59074
Tara Oceans,SAMEA2657086,-12.989,-95.9919,"(-12.989,-95.9919),(-12.991,-95.9893)",5,,Fri Apr 15 2011 13:27:00 GMT-0700 (MST),Fri Apr 15 2011 13:43:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,200.234,25.2512,4.59074
Tara Oceans,SAMEA2622106,-12.9488,-96.0293,"(-12.9488,-96.0293),(-13.0023,-95.9759)",5,,Fri Apr 15 2011 12:45:00 GMT-0700 (MST),Fri Apr 15 2011 16:25:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,200.234,25.2512,4.59074
Tara Oceans,SAMEA2622104,-12.9488,-96.0293,"(-12.9488,-96.0293),(-13.0023,-95.9759)",5,,Fri Apr 15 2011 12:45:00 GMT-0700 (MST),Fri Apr 15 2011 16:25:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,200.234,25.2512,4.59074
Tara Oceans,SAMEA2657023,-25.8208,-111.7468,"(-25.8208,-111.7468),(-25.8162,-111.7349)",180,,Mon Apr 04 2011 17:07:00 GMT-0700 (MST),Mon Apr 04 2011 17:52:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,212.877,20.3254,0.178539
Tara Oceans,SAMEA2657031,-25.8208,-111.7468,"(-25.8208,-111.7468),(-25.8162,-111.7349)",180,,Mon Apr 04 2011 17:07:00 GMT-0700 (MST),Mon Apr 04 2011 17:52:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,212.877,20.3254,0.178539
Tara Oceans,SAMEA2622039,-25.859,-111.6989,"(-25.859,-111.6989),(-25.826,-111.7294)",188,,Sun Apr 03 2011 21:50:00 GMT-0700 (MST),Mon Apr 04 2011 01:33:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,210.578,20.1716,-0.73316
Tara Oceans,SAMEA2622038,-25.859,-111.6989,"(-25.859,-111.6989),(-25.826,-111.7294)",188,,Sun Apr 03 2011 21:50:00 GMT-0700 (MST),Mon Apr 04 2011 01:33:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,210.578,20.1716,-0.73316
Tara Oceans,SAMEA2656984,-25.8126,-111.7386,"(-25.8126,-111.7386),(-25.8105,-111.7329)",5,,Sun Apr 03 2011 16:28:00 GMT-0700 (MST),Sun Apr 03 2011 16:44:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,200.538,25.1488,-1.56749
Tara Oceans,SAMEA2656959,-25.8079,-111.7438,"(-25.8079,-111.7438),(-25.8073,-111.7364)",5,,Sun Apr 03 2011 14:17:00 GMT-0700 (MST),Sun Apr 03 2011 14:38:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,200.538,25.1488,-1.56749
Tara Oceans,SAMEA2622012,-25.8126,-111.7386,"(-25.8126,-111.7386),(-25.8051,-111.7202)",5,,Sun Apr 03 2011 13:44:00 GMT-0700 (MST),Sun Apr 03 2011 16:35:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,200.538,25.1488,-1.56749
Tara Oceans,SAMEA2622010,-25.8126,-111.7386,"(-25.8126,-111.7386),(-25.8051,-111.7202)",5,,Sun Apr 03 2011 13:44:00 GMT-0700 (MST),Sun Apr 03 2011 16:35:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,200.538,25.1488,-1.56749
Tara Oceans,SAMEA2621544,-62.2658,-49.1658,"(-62.2658,-49.1658),(-62.2231,-49.2139)",90,,Thu Jan 06 2011 19:34:00 GMT-0700 (MST),Thu Jan 06 2011 21:17:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,325.403,-0.78154,33.1092
Tara Oceans,SAMEA2621542,-62.2658,-49.1658,"(-62.2658,-49.1658),(-62.2231,-49.2139)",90,,Thu Jan 06 2011 19:34:00 GMT-0700 (MST),Thu Jan 06 2011 21:17:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,325.403,-0.78154,33.1092
Tara Oceans,SAMEA2656966,-62.2182,-49.2131,"(-62.2182,-49.2131),(-62.21,-49.2245)",90,,Thu Jan 06 2011 18:57:00 GMT-0700 (MST),Thu Jan 06 2011 19:21:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,328.774,-0.763194,32.6209
Tara Oceans,SAMEA2657068,-62.1995,-49.242,"(-62.1995,-49.242),(-62.1943,-49.2502)",90,,Thu Jan 06 2011 17:58:00 GMT-0700 (MST),Thu Jan 06 2011 18:16:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,327.691,-0.819633,30.5177
Tara Oceans,SAMEA2656979,-62.0847,-49.4396,"(-62.0847,-49.4396),(-62.0773,-49.4534)",5,,Thu Jan 06 2011 12:45:00 GMT-0700 (MST),Thu Jan 06 2011 13:01:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,343.437,0.67108,27.5012
Tara Oceans,SAMEA2621524,-62.1363,-49.3331,"(-62.1363,-49.3331),(-62.0385,-49.529)",5,,Thu Jan 06 2011 10:38:00 GMT-0700 (MST),Thu Jan 06 2011 12:30:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,343.437,0.67108,27.5012
Tara Oceans,SAMEA2621522,-62.1363,-49.3331,"(-62.1363,-49.3331),(-62.0385,-49.529)",5,,Thu Jan 06 2011 10:38:00 GMT-0700 (MST),Thu Jan 06 2011 12:30:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,343.437,0.67108,27.5012
Tara Oceans,SAMEA2621520,-62.1363,-49.3331,"(-62.1363,-49.3331),(-62.0385,-49.529)",5,,Thu Jan 06 2011 10:38:00 GMT-0700 (MST),Thu Jan 06 2011 12:30:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,343.437,0.67108,27.5012
Tara Oceans,SAMEA2657096,-60.4062,-60.4421,"(-60.4062,-60.4421),(-60.4016,-60.4488)",5,,Mon Jan 03 2011 18:17:00 GMT-0700 (MST),Mon Jan 03 2011 18:32:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,338.73,1.95407,25.5345
Tara Oceans,SAMEA2657033,-60.3118,-60.555,"(-60.3118,-60.555),(-60.3046,-60.5715)",5,,Mon Jan 03 2011 13:58:00 GMT-0700 (MST),Mon Jan 03 2011 14:15:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,338.298,1.84402,24.423
Tara Oceans,SAMEA2657049,-60.2658,-60.6155,"(-60.2658,-60.6155),(-60.2584,-60.6226)",5,,Mon Jan 03 2011 12:17:00 GMT-0700 (MST),Mon Jan 03 2011 12:32:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,338.298,1.84402,24.423
Tara Oceans,SAMEA2621498,-60.3606,-60.5096,"(-60.3606,-60.5096),(-60.2287,-60.6476)",5,,Mon Jan 03 2011 11:05:00 GMT-0700 (MST),Mon Jan 03 2011 16:00:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,338.298,1.84402,24.423
Tara Oceans,SAMEA2621496,-60.3606,-60.5096,"(-60.3606,-60.5096),(-60.2287,-60.6476)",5,,Mon Jan 03 2011 11:05:00 GMT-0700 (MST),Mon Jan 03 2011 16:00:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,338.298,1.84402,24.423
Tara Oceans,SAMEA2621442,-47.1208,-57.8265,"(-47.1208,-57.8265),(-47.2007,-57.9446)",40,,Mon Dec 06 2010 18:58:00 GMT-0700 (MST),Mon Dec 06 2010 22:11:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,306.212,6.97564,17.1118
Tara Oceans,SAMEA2621440,-47.1208,-57.8265,"(-47.1208,-57.8265),(-47.2007,-57.9446)",40,,Mon Dec 06 2010 18:58:00 GMT-0700 (MST),Mon Dec 06 2010 22:11:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,306.212,6.97564,17.1118
Tara Oceans,SAMEA2621436,-47.1208,-57.8265,"(-47.1208,-57.8265),(-47.2007,-57.9446)",40,,Mon Dec 06 2010 18:58:00 GMT-0700 (MST),Mon Dec 06 2010 22:11:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,306.212,6.97564,17.1118
Tara Oceans,SAMEA2657035,-47.2106,-58.018,"(-47.2106,-58.018),(-47.2116,-58.0266)",30,,Mon Dec 06 2010 17:20:00 GMT-0700 (MST),Mon Dec 06 2010 17:30:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,307.505,7.04669,17.1193
Tara Oceans,SAMEA2657104,-47.2005,-58.2003,"(-47.2005,-58.2003),(-47.2002,-58.2034)",5,,Mon Dec 06 2010 13:23:00 GMT-0700 (MST),Mon Dec 06 2010 13:27:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,305.012,7.32152,17.0911
Tara Oceans,SAMEA2657078,-47.1973,-58.2285,"(-47.1973,-58.2285),(-47.1966,-58.2349)",5,,Mon Dec 06 2010 12:32:00 GMT-0700 (MST),Mon Dec 06 2010 12:43:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,305.012,7.32152,17.0911
Tara Oceans,SAMEA2656994,-47.1919,-58.2617,"(-47.1919,-58.2617),(-47.1899,-58.2724)",5,,Mon Dec 06 2010 11:34:00 GMT-0700 (MST),Mon Dec 06 2010 11:52:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,305.012,7.32152,17.0911
Tara Oceans,SAMEA2621412,-47.1906,-58.2682,"(-47.1906,-58.2682),(-47.1863,-58.2902)",5,,Mon Dec 06 2010 10:33:00 GMT-0700 (MST),Mon Dec 06 2010 11:45:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,305.012,7.32152,17.0911
Tara Oceans,SAMEA2621410,-47.1906,-58.2682,"(-47.1906,-58.2682),(-47.1863,-58.2902)",5,,Mon Dec 06 2010 10:33:00 GMT-0700 (MST),Mon Dec 06 2010 11:45:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,305.012,7.32152,17.0911
Tara Oceans,SAMEA2657102,-30.1443,-43.2559,"(-30.1443,-43.2559),(-30.1403,-43.2641)",120,,Thu Nov 04 2010 20:13:00 GMT-0700 (MST),Thu Nov 04 2010 20:46:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,216.273,19.3349,-0.409573
Tara Oceans,SAMEA2657042,-30.1415,-43.2475,"(-30.1415,-43.2475),(-30.052,-43.2619)",120,,Thu Nov 04 2010 18:37:00 GMT-0700 (MST),Thu Nov 04 2010 19:07:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,221.292,19.66,-0.043465
Tara Oceans,SAMEA2621282,-30.1495,-43.2486,"(-30.1495,-43.2486),(-30.1484,-43.2705)",120,,Thu Nov 04 2010 18:16:00 GMT-0700 (MST),Thu Nov 04 2010 21:18:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,217.141,19.3092,0.478929
Tara Oceans,SAMEA2621280,-30.1495,-43.2486,"(-30.1495,-43.2486),(-30.1484,-43.2705)",120,,Thu Nov 04 2010 18:16:00 GMT-0700 (MST),Thu Nov 04 2010 21:18:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,217.141,19.3092,0.478929
Tara Oceans,SAMEA2657029,-30.2246,-43.2723,"(-30.2246,-43.2723),(-30.2163,-43.275)",5,,Thu Nov 04 2010 14:24:00 GMT-0700 (MST),Thu Nov 04 2010 14:42:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,221.562,20.0792,-0.415012
Tara Oceans,SAMEA2657067,-30.1949,-43.2811,"(-30.1949,-43.2811),(-30.1872,-43.2834)",5,,Thu Nov 04 2010 13:22:00 GMT-0700 (MST),Thu Nov 04 2010 13:40:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,221.475,19.8541,-0.385346
Tara Oceans,SAMEA2656977,-30.1549,-43.2869,"(-30.1549,-43.2869),(-30.1506,-43.2877)",5,,Thu Nov 04 2010 11:31:00 GMT-0700 (MST),Thu Nov 04 2010 11:51:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,221.475,19.8541,-0.385346
Tara Oceans,SAMEA2621265,-30.1885,-43.2831,"(-30.1885,-43.2831),(-30.1367,-43.2899)",5,,Thu Nov 04 2010 10:04:00 GMT-0700 (MST),Thu Nov 04 2010 13:25:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,221.475,19.8541,-0.385346
Tara Oceans,SAMEA2621263,-30.1885,-43.2831,"(-30.1885,-43.2831),(-30.1367,-43.2899)",5,,Thu Nov 04 2010 10:04:00 GMT-0700 (MST),Thu Nov 04 2010 13:25:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,221.475,19.8541,-0.385346
Tara Oceans,SAMEA2657101,-21.1078,-35.4327,"(-21.1078,-35.4327),(-21.092,-35.417)",150,,Sat Oct 16 2010 19:53:00 GMT-0700 (MST),Sat Oct 16 2010 20:48:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,201.657,21.754,0.669548
Tara Oceans,SAMEA2656998,-21.0874,-35.412,"(-21.0874,-35.412),(-21.0716,-35.3964)",150,,Sat Oct 16 2010 18:54:00 GMT-0700 (MST),Sat Oct 16 2010 19:40:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,204.832,22.3831,0.642162
Tara Oceans,SAMEA2621226,-21.0675,-35.3923,"(-21.0675,-35.3923),(-21.0292,-35.3498)",150,,Sat Oct 16 2010 16:58:00 GMT-0700 (MST),Sat Oct 16 2010 18:43:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,203.815,21.6433,0.580918
Tara Oceans,SAMEA2621225,-21.0675,-35.3923,"(-21.0675,-35.3923),(-21.0292,-35.3498)",150,,Sat Oct 16 2010 16:58:00 GMT-0700 (MST),Sat Oct 16 2010 18:43:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,203.815,21.6433,0.580918
Tara Oceans,SAMEA2656962,-21.0156,-35.3314,"(-21.0156,-35.3314),(-21.004,-35.3168)",150,,Sat Oct 16 2010 15:54:00 GMT-0700 (MST),Sat Oct 16 2010 16:28:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,205.306,22.5176,0.056847
Tara Oceans,SAMEA2657095,-20.9786,-35.2841,"(-20.9786,-35.2841),(-20.9724,-35.2724)",5,,Sat Oct 16 2010 12:45:00 GMT-0700 (MST),Sat Oct 16 2010 13:07:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,206.126,23.3665,0.030608
Tara Oceans,SAMEA2657030,-20.9554,-35.2366,"(-20.9554,-35.2366),(-20.9514,-35.2273)",5,,Sat Oct 16 2010 11:18:00 GMT-0700 (MST),Sat Oct 16 2010 11:39:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,206.194,23.3495,0.030608
Tara Oceans,SAMEA2657091,-20.9424,-35.2027,"(-20.9424,-35.2027),(-20.9406,-35.196)",5,,Sat Oct 16 2010 10:16:00 GMT-0700 (MST),Sat Oct 16 2010 10:35:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,206.194,23.3495,0.030608
Tara Oceans,SAMEA2621209,-21.0073,-35.3344,"(-21.0073,-35.3344),(-20.9354,-35.1803)",5,,Sat Oct 16 2010 09:55:00 GMT-0700 (MST),Sat Oct 16 2010 12:37:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,206.194,23.3495,0.030608
Tara Oceans,SAMEA2621208,-21.0073,-35.3344,"(-21.0073,-35.3344),(-20.9354,-35.1803)",5,,Sat Oct 16 2010 09:55:00 GMT-0700 (MST),Sat Oct 16 2010 12:37:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,206.194,23.3495,0.030608
Tara Oceans,SAMEA2657100,-8.6746,-18.018,"(-8.6746,-18.018),(-8.6831,-18.0095)",100,,Tue Oct 05 2010 18:28:00 GMT-0700 (MST),Tue Oct 05 2010 18:50:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,196.741,24.6112,0.315989
Tara Oceans,SAMEA2656972,-8.6926,-18.0002,"(-8.6926,-18.0002),(-8.6996,-17.9926)",100,,Tue Oct 05 2010 17:45:00 GMT-0700 (MST),Tue Oct 05 2010 18:06:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,197.688,25.0098,0.159226
Tara Oceans,SAMEA2621169,-8.7006,-17.9915,"(-8.7006,-17.9915),(-8.7296,-17.9604)",100,,Tue Oct 05 2010 15:35:00 GMT-0700 (MST),Tue Oct 05 2010 15:42:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,194.428,24.1127,0.241265
Tara Oceans,SAMEA2621167,-8.7006,-17.9915,"(-8.7006,-17.9915),(-8.7296,-17.9604)",100,,Tue Oct 05 2010 15:35:00 GMT-0700 (MST),Tue Oct 05 2010 15:42:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,194.428,24.1127,0.241265
Tara Oceans,SAMEA2657053,-8.7522,-17.9297,"(-8.7522,-17.9297),(-8.757,-17.9245)",100,,Tue Oct 05 2010 14:06:00 GMT-0700 (MST),Tue Oct 05 2010 14:25:00 GMT-0700 (MST),marine biome,deep chlorophyll maximum layer,particulate matter,194.809,23.6999,0.180999
Tara Oceans,SAMEA2656989,-8.7236,-17.9261,"(-8.7236,-17.9261),(-8.7277,-17.9235)",5,,Tue Oct 05 2010 11:00:00 GMT-0700 (MST),Tue Oct 05 2010 11:15:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,199.347,25.1323,0.196821
Tara Oceans,SAMEA2656961,-8.7434,-17.9174,"(-8.7434,-17.9174),(-8.7484,-17.9179)",5,,Tue Oct 05 2010 09:48:00 GMT-0700 (MST),Tue Oct 05 2010 10:05:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,199.12,25.0262,0.263475
Tara Oceans,SAMEA2657090,-8.7826,-17.916,"(-8.7826,-17.916),(-8.7726,-17.915)",5,,Tue Oct 05 2010 08:20:00 GMT-0700 (MST),Tue Oct 05 2010 08:30:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,199.12,25.0262,0.263475
Tara Oceans,SAMEA2621147,-8.7788,-17.9098,"(-8.7788,-17.9098),(-8.7789,-17.9099)",5,,Tue Oct 05 2010 08:00:00 GMT-0700 (MST),Tue Oct 05 2010 09:23:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,199.12,25.0262,0.263475
Tara Oceans,SAMEA2621145,-8.7788,-17.9098,"(-8.7788,-17.9098),(-8.7789,-17.9099)",5,,Tue Oct 05 2010 08:00:00 GMT-0700 (MST),Tue Oct 05 2010 09:23:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,199.12,25.0262,0.263475
Tara Oceans,SAMEA2656958,-20.4102,-3.181,"(-20.4102,-3.181),(-20.4107,-3.1775)",5,,Tue Sep 21 2010 12:02:00 GMT-0700 (MST),Tue Sep 21 2010 12:10:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,215.848,19.8589,0.947728
Tara Oceans,SAMEA2656971,-20.392,-3.2158,"(-20.392,-3.2158),(-20.3943,-3.2085)",5,,Tue Sep 21 2010 08:23:00 GMT-0700 (MST),Tue Sep 21 2010 08:40:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,215.651,19.7768,0.168013
Tara Oceans,SAMEA2657034,-20.4016,-3.1913,"(-20.4016,-3.1913),(-20.4035,-3.1859)",5,,Tue Sep 21 2010 07:22:00 GMT-0700 (MST),Tue Sep 21 2010 07:40:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,215.651,19.7768,0.168013
Tara Oceans,SAMEA2621082,-20.3976,-3.2009,"(-20.3976,-3.2009),(-20.4091,-3.1759)",5,,Tue Sep 21 2010 06:55:00 GMT-0700 (MST),Tue Sep 21 2010 08:07:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,215.651,19.7768,0.168013
Tara Oceans,SAMEA2621080,-20.3976,-3.2009,"(-20.3976,-3.2009),(-20.4091,-3.1759)",5,,Tue Sep 21 2010 06:55:00 GMT-0700 (MST),Tue Sep 21 2010 08:07:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,215.651,19.7768,0.168013
Tara Oceans,SAMEA2657009,-31.0509,4.6756,"(-31.0509,4.6756),(-31.0536,4.6742)",5,,Mon Sep 13 2010 22:37:00 GMT-0700 (MST),Mon Sep 13 2010 22:51:00 GMT-0700 (MST),marine biome,sea surface layer,particulate matter,234.236,16.9485,2.09631
